cid,compound_id,herb_id,herb_name,evidence_tier,accepted_evidence_sources,tcmsp_mol_ids,evidence_record_count,source_snapshot,adjudication_status
19,CMP-PUBCHEM-19,HERB-0157,月季花,primary_direct,TCMSP_molecule_page_snapshot,MOL012790,1,2025-07-18,accepted_direct_relation
51,CMP-PUBCHEM-51,HERB-0295,砂仁,primary_direct,TCMSP_molecule_page_snapshot,MOL007523,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0011,丹参,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0020,京大戟,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0022,人参叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0023,仙桃草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0029,佛手,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0046,凤仙透骨草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0053,北五味子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0064,半夏,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0065,半枝莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0077,四季青,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0083,地耳草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0089,墨旱莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0097,大血藤,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0105,天山雪莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0120,小蓟,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0122,山慈菇,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0125,山茱萸,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0142,广枣,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0149,拳参,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0157,月季花,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0159,木瓜,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0165,杜仲,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0166,杜仲叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0169,松花粉,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0180,栀子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0182,桂枝,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0184,桑叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0197,槲寄生,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0210,泽兰,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0219,海金沙,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0223,满山红,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0227,灯盏细辛,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0232,牛蒡子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0239,猕猴桃根,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0247,玉米须,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0253,瓦松,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0256,甘草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0262,白及,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0276,白蔹,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0292,石菖蒲,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0294,石韦,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0325,翻白草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0326,老鹳草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0329,肉豆蔻,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0330,肿节风,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0334,胡黄连,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0342,芫荽,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0346,苍耳子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0365,草果,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0379,菝葜,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0388,蒲黄,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0393,蔓荆子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0394,蕤仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0400,虎杖,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0401,虎耳草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0404,蝉蜕,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0411,豆蔻,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0426,郁李仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0431,金樱子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0432,金沸草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0433,金盏菊花,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0434,金荞麦,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0435,金莲花,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0437,金银花,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0440,铁线透骨草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0441,银杏叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0454,青果,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0466,香附,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0473,骨碎补,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0474,高良姜,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0476,鬼针草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0477,鱼腥草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0480,鸡血藤,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0481,鸡骨草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0486,鹿衔草,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0487,麦芽,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0488,麻黄,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0489,麻黄根,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0494,黄药子,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
72,CMP-PUBCHEM-72,HERB-0502,龙葵,primary_direct,TCMSP_molecule_page_snapshot,MOL000105,1,2025-07-18,accepted_direct_relation
91,CMP-PUBCHEM-91,HERB-0165,杜仲,primary_direct,TCMSP_molecule_page_snapshot,MOL009018,1,2025-07-18,accepted_direct_relation
91,CMP-PUBCHEM-91,HERB-0166,杜仲叶,primary_direct,TCMSP_molecule_page_snapshot,MOL009018,1,2025-07-18,accepted_direct_relation
101,CMP-PUBCHEM-101,HERB-0182,桂枝,primary_direct,TCMSP_molecule_page_snapshot,MOL010549,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0036,八角茴香,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0171,枇杷叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0182,桂枝,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0197,槲寄生,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0206,沉香,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0314,红花,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
107,CMP-PUBCHEM-107,HERB-0369,荜茇,primary_direct,TCMSP_molecule_page_snapshot,MOL000340,1,2025-07-18,accepted_direct_relation
125,CMP-PUBCHEM-125,HERB-0122,山慈菇,primary_direct,TCMSP_molecule_page_snapshot,MOL006927,1,2025-07-18,accepted_direct_relation
125,CMP-PUBCHEM-125,HERB-0277,白薇,primary_direct,TCMSP_molecule_page_snapshot,MOL006927,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0065,半枝莲,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0108,天葵子,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0131,川楝子,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0161,木贼,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0169,松花粉,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0170,板蓝根,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0242,猫爪草,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0259,生姜,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0262,白及,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0280,百合,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0293,石见穿,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0295,砂仁,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0339,芦根,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0341,芫花,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0385,葛花,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0387,葶苈子,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0388,蒲黄,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0390,蒿本,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
126,CMP-PUBCHEM-126,HERB-0434,金荞麦,primary_direct,TCMSP_molecule_page_snapshot,MOL001843,1,2025-07-18,accepted_direct_relation
174,CMP-PUBCHEM-174,HERB-0487,麦芽,primary_direct,TCMSP_molecule_page_snapshot,MOL010847,1,2025-07-18,accepted_direct_relation
177,CMP-PUBCHEM-177,HERB-0050,前胡,primary_direct,TCMSP_molecule_page_snapshot,MOL008680,1,2025-07-18,accepted_direct_relation
177,CMP-PUBCHEM-177,HERB-0119,小茴香,primary_direct,TCMSP_molecule_page_snapshot,MOL008680,1,2025-07-18,accepted_direct_relation
177,CMP-PUBCHEM-177,HERB-0231,牛膝,primary_direct,TCMSP_molecule_page_snapshot,MOL008680,1,2025-07-18,accepted_direct_relation
177,CMP-PUBCHEM-177,HERB-0306,紫花前胡,primary_direct,TCMSP_molecule_page_snapshot,MOL008680,1,2025-07-18,accepted_direct_relation
177,CMP-PUBCHEM-177,HERB-0422,辣椒,primary_direct,TCMSP_molecule_page_snapshot,MOL008680,1,2025-07-18,accepted_direct_relation
180,CMP-PUBCHEM-180,HERB-0160,木蝴蝶,primary_direct,TCMSP_molecule_page_snapshot,MOL004472,1,2025-07-18,accepted_direct_relation
180,CMP-PUBCHEM-180,HERB-0184,桑叶,primary_direct,TCMSP_molecule_page_snapshot,MOL004472,1,2025-07-18,accepted_direct_relation
180,CMP-PUBCHEM-180,HERB-0302,竹沥,primary_direct,TCMSP_molecule_page_snapshot,MOL004472,1,2025-07-18,accepted_direct_relation
180,CMP-PUBCHEM-180,HERB-0343,花椒,primary_direct,TCMSP_molecule_page_snapshot,MOL004472,1,2025-07-18,accepted_direct_relation
180,CMP-PUBCHEM-180,HERB-0385,葛花,primary_direct,TCMSP_molecule_page_snapshot,MOL004472,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0001,一枝黄花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0003,丁香,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0032,侧柏叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0045,凌霄花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0054,北刘寄奴,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0063,升麻,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0064,半夏,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0065,半枝莲,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0075,吴茱萸,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0115,安息香,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0123,山柰,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0136,巴戟天,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0139,常山,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0143,广藿香,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0146,徐长卿,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0151,断血流,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0160,木蝴蝶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0168,松节,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0171,枇杷叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0178,柴胡,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0182,桂枝,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0184,桑叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0185,桑寄生,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0190,梅花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0223,满山红,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0225,火麻仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0231,牛膝,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0232,牛蒡子,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0237,牵牛子,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0249,玫瑰花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0273,白芷,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0287,瞿麦,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0289,矮地茶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0292,石菖蒲,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0308,紫苏,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0309,紫苏子,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0322,罗布麻叶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0324,羌活,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0327,肉桂,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0328,肉苁蓉,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0332,胡椒,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0341,芫花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0342,芫荽,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0350,苦丁茶,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0353,苦杏仁,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0354,苦楝子,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0361,荆芥,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0362,荆芥穗,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0367,荔枝核,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0377,菊花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0383,葎草,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0385,葛花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0387,葶苈子,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0417,赤芍,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0422,辣椒,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0437,金银花,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0445,防己,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
240,CMP-PUBCHEM-240,HERB-0446,防风,primary_direct,TCMSP_molecule_page_snapshot,MOL000708,1,2025-07-18,accepted_direct_relation
